type	algorithm	optimization	text	data	bss	enc(0,0)	dec(0,0)	enc(0,8)	dec(0,8)	enc(0,16)	dec(0,16)	enc(0,24)	dec(0,24)	enc(0,32)	dec(0,32)	enc(8,0)	dec(8,0)	enc(8,8)	dec(8,8)	enc(8,16)	dec(8,16)	enc(8,24)	dec(8,24)	enc(8,32)	dec(8,32)	enc(16,0)	dec(16,0)	enc(16,8)	dec(16,8)	enc(16,16)	dec(16,16)	enc(16,24)	dec(16,24)	enc(16,32)	dec(16,32)	enc(24,0)	dec(24,0)	enc(24,8)	dec(24,8)	enc(24,16)	dec(24,16)	enc(24,24)	dec(24,24)	enc(24,32)	dec(24,32)	enc(32,0)	dec(32,0)	enc(32,8)	dec(32,8)	enc(32,16)	dec(32,16)	enc(32,24)	dec(32,24)	enc(32,32)	dec(32,32)
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O0	23884	112	1612	700939	696830	700780	696852	700812	696976	1392222	1385442	1392346	1385578	1079556	2140982	1770956	2829477	1771056	2829592	2462191	3517799	2462308	3517989	1080068	2141213	1771448	2829769	1771560	2829919	2462718	3518125	2462802	3518274	2151350	4276429	2842834	4964734	2842852	4964892	3533984	5653412	3534076	5653498	2151842	4276718	2843319	4965007	2843418	4965126	3534552	5653626	3534666	5653736	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O1	8000	112	1612	153952	154052	154043	154034	154139	154151	306414	306435	306514	306434	238034	479562	390387	631907	390548	631962	543026	784157	543131	784229	238212	479661	390561	631939	390713	632081	543224	784272	543304	784335	474764	957619	627181	1109883	627272	1110026	779620	1262411	779721	1262502	475006	957677	627362	1110000	627478	1110079	779808	1262531	779895	1262616	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O2	8852	112	1612	157410	157260	157536	157356	157700	157557	313221	313034	313452	313120	243337	495521	399244	651088	399410	651243	554992	806856	555156	807070	243661	495615	399586	651181	399749	651330	555262	807011	555503	807092	485388	989692	641007	1145275	641174	1145403	796955	1300886	797076	1300972	485704	989715	641423	1145340	641522	1145423	797294	1300896	797464	1301056	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O3	14844	112	1612	74831	74966	74796	75017	74919	75000	147892	148088	147942	148133	114879	207308	187983	280523	187974	280638	261069	353659	261139	353717	114909	207237	188012	280510	188061	280549	261174	353573	261226	353689	228355	412907	301452	486114	301509	486162	374477	559246	374536	559282	228385	412835	301543	486041	301609	486079	374574	559161	374704	559225	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	Os	7652	112	1612	168182	168222	168200	168168	168191	168199	334779	334485	334840	334586	259555	510492	426085	676768	426205	676875	592719	842972	592796	842986	259617	510645	426210	676948	426271	677030	592859	843127	592848	843090	517866	1019758	684459	1186101	684451	1186061	850852	1352239	850913	1352202	517944	1019903	684526	1186258	684525	1186216	850977	1352365	850964	1352419	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	Ofast	14920	112	1612	75159	75234	75199	75354	75195	75404	148629	148828	148616	148873	115337	211120	188840	284736	188896	284795	262408	358149	262466	358261	115426	211053	188935	284663	188989	284705	262573	358066	262558	358094	229338	420591	302830	494144	302894	494198	376261	567551	376323	567662	229426	420456	302932	494043	302987	494114	376289	567477	376415	567526	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O0	26256	112	1612	502028	502129	502158	502510	998481	998558	1494587	1494399	1990898	1990461	786001	1563047	1282361	2059130	1778706	2554973	2274855	3051032	2771135	3546998	1566906	3121316	2063274	3617394	2559599	4113237	3055690	4609283	3552027	5105110	2347782	4679585	2844163	5175489	3340279	5671524	3836588	6167520	4332906	6663399	3128613	6237908	3625041	6733782	4121173	7229753	4617453	7725659	5113755	8221704	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O1	8012	112	1612	111728	111969	111793	112030	222711	222944	333628	333857	444342	444546	175455	355953	286443	466838	397368	577537	508022	688437	618940	799374	350044	710642	461026	821529	571730	932443	682653	1043144	793499	1154054	524611	1065533	635411	1176295	746230	1287194	857253	1398031	967890	1508940	698973	1420168	809959	1531102	920905	1642034	1031608	1752746	1142444	1863704	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O2	8228	112	1612	114937	115048	115067	115161	229071	229140	343067	343122	456874	456940	180221	369132	294313	483198	408383	597171	522119	710947	636195	825000	359432	737159	473518	851002	587305	965061	701375	1078973	815393	1192944	538694	1104956	652573	1219048	766598	1333092	880594	1447053	994586	1560784	717685	1472995	831782	1587073	945794	1700881	1059874	1814816	1173600	1928854	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	O3	12476	112	1612	62054	62250	62128	62334	123136	123490	184280	184582	245346	245742	96568	179856	157765	241224	218841	302317	279854	363479	340995	424637	192048	358915	253244	420155	314258	481316	375326	542470	436412	603625	287749	537892	348937	599137	410015	660300	471027	721470	532109	782409	383229	716697	444411	777928	505502	839082	566515	900247	627657	961399	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	Os	7728	112	1612	119928	119982	119999	119991	238989	238744	357972	357541	476892	476241	187894	369888	306885	488645	425878	607467	544796	726203	663724	844823	374998	738923	493934	857603	612864	976209	731851	1095032	850628	1213811	561995	1107635	680909	1226464	799898	1345185	918886	1464030	1037608	1582778	749051	1476614	867980	1595422	986877	1714200	1105662	1832780	1224572	1951529	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB64T192N48V1	Ofast	12244	112	1612	58772	58969	58779	59053	116578	116863	174372	174744	232106	232631	91403	170216	149246	228170	207040	286046	264783	343867	322375	401739	181724	339494	239562	397514	297300	455112	355110	513006	412896	570888	272183	508645	330098	566659	387626	624484	445419	682362	503146	740162	362433	677988	420346	735942	478079	793816	535888	851425	593699	909315	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O0	14048	112	1612	439134	438951	439076	438805	439154	438847	872902	872694	873028	872750	683718	1264037	1117651	1697715	1117707	1697705	1551308	2131526	1551373	2131529	684086	1263428	1117947	1697041	1118038	1697155	1551631	2130883	1551689	2130913	1363477	2523301	1797354	2957115	1797414	2957121	2231274	3390748	2231303	3390788	1363790	2522634	1797663	2956458	1797733	2956521	2231544	3390128	2231606	3390164	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O1	5744	112	1612	95114	95053	95252	95053	95397	95084	189035	188636	189186	188662	147925	261908	241687	355671	241837	355710	335682	449318	335823	449272	148054	261704	241822	355526	241970	355558	335818	449117	335962	449146	294649	522506	388421	616264	388564	616347	482482	709911	482558	709864	294793	522360	388552	616126	388769	616156	482549	709707	482736	709790	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O2	5720	112	1612	99075	99047	99147	99119	99257	99227	131102	196615	262496	196936	154163	279172	251740	376626	251865	376797	349370	474391	349551	474492	154376	279114	251908	376619	252022	376791	349608	474392	349720	474493	307066	556837	404856	654280	404961	654455	502357	752046	502446	752173	307306	556829	405019	654340	405130	654460	502513	752037	502558	752167	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	O3	25452	112	1612	46057	47916	46091	47983	46134	48094	90741	93674	90782	93716	70970	114664	115492	160589	115522	160703	160140	206275	160172	206397	71113	114224	115631	160115	115670	160228	160276	205802	160312	205924	140587	225880	185164	271799	185197	271933	229749	317288	229848	317338	140789	225441	185305	271332	185347	271454	229886	316815	229919	316935	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	Os	5380	112	1612	102106	101906	102199	101935	102318	102067	202847	202280	202902	202414	158638	275285	258873	375420	258986	375490	359461	475820	359573	475887	158862	275358	259084	375496	259204	375615	359743	475842	359855	475979	315739	549110	416182	649248	416300	649243	516626	749594	516673	749656	315964	549112	416402	649246	416519	649382	516768	749661	516890	749728	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T192N56V1	Ofast	25452	112	1612	46055	47917	46091	47985	46133	48093	90674	93674	90781	93778	71037	114727	115485	160588	115530	160715	160132	206264	160170	206395	71177	114300	115674	160113	115672	160235	160281	205800	160316	205921	140652	225881	185155	271807	185131	271924	229753	317284	229790	317408	140721	225426	185316	271338	185276	271450	229887	316800	229922	316931	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T256N120V1	O0	14048	112	1612	439291	439125	439247	438976	439256	439025	873559	873375	873689	873364	683952	1264212	1118284	1698309	1118385	1698364	1552467	2132631	1552538	2132697	684265	1263583	1118631	1697709	1118703	1697831	1552797	2132029	1552849	2132087	1364149	2523955	1798511	2958285	1798576	2958332	2232925	3392393	2233007	3392435	1364476	2523367	1798831	2957693	1798881	2957762	2233265	3391803	2233267	3391864	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T256N120V1	O1	5552	112	1612	95214	95142	95346	95144	95491	95179	189134	188798	189348	188830	148103	262011	241851	355840	241998	355873	335913	449505	336061	449523	148171	261824	241987	355719	242140	355757	336047	449368	336205	449401	294885	522692	388645	616594	388862	616580	482695	710183	482848	710283	294964	522511	388859	616420	388929	616507	482849	710059	482985	710151	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T256N120V1	O2	6132	112	1612	99474	99377	99577	99476	99763	99675	197528	197510	197667	197647	154763	279575	252543	377354	252720	377496	350542	475331	350687	475452	154923	279582	252776	377296	252908	377432	350729	475274	350868	475411	308104	557597	406105	655326	406232	655662	503916	753342	504041	753435	308217	557632	406270	655323	406410	655674	504087	753311	504209	753441	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T256N120V1	O3	18180	112	1612	46872	46201	46916	46243	46985	46299	91830	90959	91896	91080	72037	111583	116752	156404	116817	156532	161662	201255	161721	201251	72226	111463	116935	156363	117053	156359	161844	201142	161903	201206	142074	221466	186863	266353	186915	266413	231690	310940	231819	310922	142319	221339	186960	266228	187038	266300	231868	310816	231937	310818	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T256N120V1	Os	5172	112	1612	101991	102135	102027	102170	102102	102236	202692	202687	202706	202822	158843	275358	259014	375742	259088	375817	359683	476395	359684	476457	159084	275425	259247	375856	259401	375942	359853	476457	359926	476511	316283	549266	416663	649708	416728	649783	517053	750302	517120	750348	316514	549388	416891	649713	416950	649839	517291	750358	517366	750409	
AEAD	LWC_ALGO_AEAD_FORKAE_SAEFFORKSKINNYB128T256N120V1	Ofast	18180	112	1612	46870	46208	46916	46243	46984	46298	91752	91027	91890	91012	72037	111583	116751	156474	116891	156530	161655	201184	161728	201243	72292	111466	116937	156371	117005	156421	161846	201145	161906	201206	142138	221463	186864	266285	186914	266343	231742	310939	231747	310993	142320	221341	187034	266244	187106	266235	231939	310745	231935	310874	
AEAD	LWC_ALGO_AEAD_GIFT_COFB_GIFTCOFB128V1	O0	3344	112	1612	309305	309401	309376	309475	308528	308564	464288	464329	463461	463492	463996	464030	464080	464107	463233	463265	618772	618817	617867	617964	463440	463472	463515	463546	462608	462691	618222	618256	617294	617399	619312	619395	619452	619471	618609	618574	774154	774204	773244	773283	618818	618787	618876	618926	617991	618088	773533	773567	772755	772718	
AEAD	LWC_ALGO_AEAD_GIFT_COFB_GIFTCOFB128V1	O1	2012	112	1612	128718	128758	128749	128787	128411	128449	193073	193110	192734	192773	192985	193026	193017	193057	192676	192722	257339	257378	256999	257044	192743	192793	192781	192816	192437	192487	257078	257139	256757	256799	257575	257681	257653	257640	257262	257306	321908	321962	321591	321626	257333	257375	257359	257404	257022	257062	321683	321720	321349	321387	
AEAD	LWC_ALGO_AEAD_GIFT_COFB_GIFTCOFB128V1	O2	2144	112	1612	163656	163694	163690	163726	163432	163468	245391	245434	245068	245106	245309	245339	245344	245385	245020	245051	327116	327128	326776	326753	245080	245118	245104	245154	244777	244822	326872	326917	326485	326524	327276	327377	327311	327356	327048	327080	409221	409315	408884	408927	327107	327086	327073	327189	326746	326790	409045	409020	408723	408693	
AEAD	LWC_ALGO_AEAD_GIFT_COFB_GIFTCOFB128V1	O3	2872	112	1612	115561	115603	115600	115631	115356	115392	173435	173404	173128	173096	173317	173351	173355	173323	173051	173014	231127	231224	230885	230853	172966	173071	173070	173105	172761	172735	230839	230945	230600	230581	231251	231348	231356	231318	230985	231079	289126	289145	288825	288842	231049	231074	231007	231109	230698	230730	288833	288875	288540	288565	
AEAD	LWC_ALGO_AEAD_GIFT_COFB_GIFTCOFB128V1	Os	1792	112	1612	135094	135190	135192	135225	134840	134828	202640	202672	202309	202338	202485	202589	202592	202565	202250	202289	270035	270071	269704	269672	202339	202380	202368	202406	201971	202071	269756	269858	269484	269520	270297	270340	270264	270356	269996	270039	337850	337828	337444	337487	270081	270127	270114	270154	269784	269818	337562	337608	337228	337267	
AEAD	LWC_ALGO_AEAD_GIFT_COFB_GIFTCOFB128V1	Ofast	2872	112	1612	115560	115602	115594	115630	115289	115329	173433	173475	173128	173164	173321	173356	173350	173391	173045	173080	231193	231159	230818	230856	173032	173070	173070	173037	172761	172800	230904	230874	230536	230568	231317	231354	231295	231315	231049	231082	289131	289156	288821	288926	231043	231003	231077	231107	230699	230737	288845	288875	288540	288567	
AEAD	LWC_ALGO_AEAD_GIMLI_GIMLI24V1	O0	2640	112	1612	245768	245955	246142	246397	328137	328377	328573	328889	410404	410585	246249	247251	246741	247626	328676	329674	329178	330047	410945	411878	328349	329949	328784	330387	410603	412156	411065	412571	492753	494347	328896	331169	329330	331613	411147	413375	411603	413817	493290	495566	410833	413579	411204	414091	493034	495854	493478	496299	575237	578055	
AEAD	LWC_ALGO_AEAD_GIMLI_GIMLI24V1	O1	1980	112	1612	73202	73214	73239	73384	97368	97445	97477	97622	121589	121661	73412	73620	73524	73787	97580	97855	97688	97960	121794	122067	97515	97948	97686	98055	121750	122119	121850	122272	146098	146537	97723	98358	97829	98526	121891	122590	122066	122696	146375	146994	121852	122630	121887	122736	146225	147002	146326	147113	170435	171204	
AEAD	LWC_ALGO_AEAD_GIMLI_GIMLI24V1	O2	1948	112	1612	79806	79903	79907	80012	106188	106346	106364	106387	132805	132903	80004	80292	80110	80393	106383	106734	106554	106842	133006	133357	106423	106758	106537	106865	133015	133410	133117	133580	159419	159823	106629	107208	106739	107314	133211	133795	133369	133898	159635	160209	133207	133829	133257	133931	159590	160275	159696	160376	186007	186625	
AEAD	LWC_ALGO_AEAD_GIMLI_GIMLI24V1	O3	5876	112	1612	79808	79768	79874	79834	106088	106110	106223	106114	132614	132568	79899	80113	79965	80181	106179	106456	106309	106460	132699	132925	106182	106352	106187	106429	132670	132848	132732	132924	158987	159173	106274	106525	106342	106597	132827	133140	132831	133140	159073	159396	132679	132945	132748	133005	159024	159291	159092	159356	185271	185604	
AEAD	LWC_ALGO_AEAD_GIMLI_GIMLI24V1	Os	1756	112	1612	73406	73433	73471	73638	97579	97674	97714	97809	121822	121845	73556	73925	73742	73996	97795	98097	97930	98236	122017	122270	97734	98194	97873	98330	121908	122431	122044	122569	146403	146873	97950	98618	98086	98750	122184	122790	122326	122921	146567	147239	122127	122884	122261	123087	146510	147330	146642	147462	170744	171505	
AEAD	LWC_ALGO_AEAD_GIMLI_GIMLI24V1	Ofast	5876	112	1612	79811	79765	79877	79835	106154	106106	106159	106174	132619	132571	79896	80112	79968	80184	106173	106457	106242	106522	132767	132970	106189	106294	106252	106434	132666	132853	132742	132918	158993	159165	106210	106596	106279	106663	132754	133080	132825	133145	159076	159395	132676	132944	132805	133079	159012	159284	159087	159350	185334	185547	
AEAD	LWC_ALGO_AEAD_GRAIN128AEAD	O0	8764	112	1616	3098414	3090399	4277601	4264667	5477153	5458804	6633632	6609391	7807320	7777850	4286627	4267308	5466356	5441639	6665839	6635701	7822389	7786401	8996022	8954810	5498270	5467235	6677940	6641420	7877631	7835671	9033977	8986512	10207668	10154792	6664005	6621297	7843730	7795372	9043262	8989846	10199790	10140496	11373433	11308833	7852737	7798140	9032449	8972313	10232168	10166804	11388435	11317496	12562144	12485909	
AEAD	LWC_ALGO_AEAD_GRAIN128AEAD	O1	3220	112	1616	1108192	1109374	1519519	1521253	1936379	1938085	2341441	2342943	2751141	2753025	1523741	1522066	1935366	1933649	2352212	2350677	2757495	2755752	3167153	3165630	1945891	1940916	2357528	2352509	2774593	2769793	3179613	3174551	3589258	3584484	2355280	2347112	2767105	2758882	3183931	3175915	3588915	3580800	3998919	3990731	2771238	2759868	3182862	3171438	3599712	3588476	4004906	3993272	4414682	4403426	
AEAD	LWC_ALGO_AEAD_GRAIN128AEAD	O2	3336	112	1616	1159186	1160508	1587121	1589096	2020585	2022874	2442364	2444799	2868755	2871594	1589706	1589591	2017932	2017978	2451585	2452087	2873199	2873712	3299710	3300695	2026740	2024836	2455225	2453448	2888882	2887538	3310455	3309278	3737034	3736162	2451366	2447685	2879576	2876144	3313268	3310234	3734912	3731867	4161434	4158873	2882104	2876675	3310546	3305259	3744236	3739414	4165825	4161074	4592346	4588054	
AEAD	LWC_ALGO_AEAD_GRAIN128AEAD	O3	6048	112	1616	1167921	1169066	1588803	1590704	2012277	2014356	2430487	2432684	2850675	2853283	1591130	1590869	2012394	2012341	2436026	2436308	2854050	2854411	3274227	3275042	2017581	2015478	2438941	2437063	2862400	2860948	3280625	3279251	3700865	3699856	2438400	2434558	2859585	2855886	3283184	3279959	3701201	3698031	4121441	4118691	2861804	2856247	3283208	3277768	3706698	3701677	4124680	4119732	4545073	4540581	
AEAD	LWC_ALGO_AEAD_GRAIN128AEAD	Os	2976	112	1616	1160830	1162856	1592256	1594601	2029570	2032193	2454321	2456532	2884267	2886574	1595458	1596113	2027199	2027717	2464751	2465358	2889526	2889965	3319339	3319809	2037541	2036325	2469249	2467932	2906747	2905493	3331355	3329917	3761233	3759939	2465661	2462649	2897594	2894465	3334958	3331922	3759713	3756505	4189465	4186269	2900861	2896027	3332549	3327655	3770138	3765288	4194879	4189663	4624618	4619704	
AEAD	LWC_ALGO_AEAD_GRAIN128AEAD	Ofast	6048	112	1616	1167899	1169055	1588858	1590689	2012300	2014395	2430497	2432708	2850642	2853253	1591131	1590837	2012385	2012232	2435981	2436311	2853981	2854428	3274182	3275050	2017564	2015487	2438951	2437058	2862414	2861005	3280603	3279233	3700779	3699804	2438326	2434480	2859526	2855961	3283253	3279977	3701259	3698058	4121420	4118623	2861862	2856231	3283207	3277859	3706636	3701632	4124696	4119733	4545110	4540571	
AEAD	LWC_ALGO_AEAD_HYENA_HYENAV1	O0	5232	112	1612	2857584	2857867	2858086	2858470	2857684	2857975	4220442	4220716	4220002	4220352	4221189	4221550	4221768	4222032	4221322	4221652	5584047	5584369	5583603	5583969	4220786	4221095	4221328	4221641	4220871	4221208	5583617	5583933	5583148	5583491	5583548	5583825	5584084	5584388	5583606	5583991	6946175	6946514	6945682	6946094	5583103	5583398	5583618	5583980	5583215	5583530	6945698	6945997	6945242	6945612	
AEAD	LWC_ALGO_AEAD_HYENA_HYENAV1	O1	3504	112	1612	821983	822012	822321	822351	821789	821804	1211515	1211432	1210984	1210940	1211991	1212002	1212386	1212349	1211841	1211806	1601506	1601483	1600982	1600925	1211525	1211458	1211854	1211806	1211331	1211270	1601058	1600938	1600459	1600426	1601183	1601167	1601522	1601573	1601020	1600996	1990754	1990711	1990182	1990101	1600653	1600623	1601011	1600974	1600478	1600457	1990142	1990091	1989716	1989564	
AEAD	LWC_ALGO_AEAD_HYENA_HYENAV1	O2	3240	112	1612	796130	796033	796440	796413	795814	795862	1173494	1173401	1172920	1172911	1174042	1174025	1174381	1174272	1173746	1173717	1551533	1551509	1550991	1550932	1173515	1173393	1173735	1173737	1173173	1173147	1550976	1550977	1550404	1550416	1551217	1551209	1551551	1551503	1550994	1550963	1928708	1928738	1928168	1928140	1550662	1550626	1550981	1550964	1550431	1550397	1928227	1928138	1927688	1927660	
AEAD	LWC_ALGO_AEAD_HYENA_HYENAV1	O3	4704	112	1612	639076	639072	639399	639380	639113	639098	935163	935130	934879	934865	935307	935359	935673	935616	935325	935336	1231242	1231220	1230924	1230975	935008	935015	935408	935420	935050	935065	1230962	1230949	1230651	1230681	1230906	1230843	1231235	1231236	1230942	1230963	1526982	1526969	1526768	1526756	1230621	1230624	1230923	1230960	1230666	1230678	1526700	1526695	1526474	1526411	
AEAD	LWC_ALGO_AEAD_HYENA_HYENAV1	Os	2572	112	1612	824126	824122	824447	824381	823884	823831	1214989	1214976	1214448	1214447	1215612	1215613	1215916	1215927	1215411	1215411	1606527	1606451	1605928	1605941	1215088	1214985	1215412	1215406	1214863	1214874	1606002	1605989	1605498	1605422	1606154	1606162	1606536	1606527	1605943	1605939	1997082	1997097	1996570	1996535	1605641	1605660	1606035	1606016	1605448	1605450	1996563	1996550	1995965	1996042	
AEAD	LWC_ALGO_AEAD_HYENA_HYENAV1	Ofast	4704	112	1612	639066	639073	639399	639382	639100	639108	935162	935213	934843	934908	935366	935376	935634	935626	935317	935420	1231223	1231237	1230974	1230957	935008	935082	935401	935350	935045	935110	1230938	1230970	1230667	1230653	1230907	1230916	1231243	1231242	1230938	1230965	1527002	1527000	1526729	1526712	1230624	1230621	1230958	1230954	1230652	1230663	1526667	1526776	1526402	1526412	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128AV20	O0	8012	112	1612	2048475	2049164	2072448	2073117	2096372	2097046	2120499	2121269	2144472	2145188	2087932	2088679	2112111	2112813	2136015	2136791	2160021	2160702	2184145	2184931	2127651	2128339	2151561	2152340	2175790	2176471	2199742	2200428	2223666	2224368	2167382	2168014	2191279	2192003	2215202	2215899	2239410	2240108	2263393	2264095	2206809	2207503	2230983	2231656	2254937	2255631	2278921	2279626	2303055	2303758	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128AV20	O1	5544	112	1612	725883	726033	731992	732225	738084	738322	744193	744497	750338	750595	736718	736968	742837	743083	749005	749170	755093	755336	761281	761520	747555	747861	753743	754050	759907	760067	765992	766183	772181	772401	758529	758687	764632	764876	770721	770958	776884	777080	782983	783253	769350	769674	775474	775723	781638	781885	787949	788177	794144	794293	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128AV20	O2	5696	112	1612	732308	732533	739358	739580	746481	746718	753538	753806	760661	760893	744520	744707	751608	751806	758715	758876	765704	766001	772832	773061	756674	756904	763783	763958	770861	771096	777986	778219	785020	785270	768894	769118	776019	776184	783061	783296	790349	790569	797466	797687	781053	781330	788372	788598	795494	795729	802556	802778	809612	809896	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128AV20	O3	6168	112	1612	344505	344617	350341	350511	356155	356330	361988	362210	367892	368057	353998	354106	359835	359999	365654	365824	371482	371655	377375	377473	363415	363518	369228	369409	375065	375235	380939	381131	386843	387023	372870	373041	378641	378882	384543	384781	390414	390535	396455	396639	382283	382461	388124	388286	394216	394320	400023	400215	405874	406107	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128AV20	Os	5500	112	1612	1003693	1003963	1011793	1012047	1019952	1020200	1028009	1028274	1036110	1036405	1017954	1018176	1026053	1026311	1034138	1034439	1042339	1042590	1050630	1050824	1032234	1032483	1040316	1040571	1048428	1048848	1056738	1057013	1064817	1065082	1046473	1046748	1054774	1055024	1062928	1063120	1071007	1071276	1079131	1079338	1060881	1061172	1068965	1069277	1077099	1077372	1085207	1085530	1093325	1093651	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128AV20	Ofast	6168	112	1612	344429	344617	350343	350510	356156	356332	361990	362229	367860	368052	353931	354110	359829	359948	365648	365832	371487	371673	377315	377543	363410	363580	369232	369406	375063	375302	380955	381128	386778	386957	372811	372994	378706	378885	384537	384709	390362	390544	396462	396625	382292	382447	388105	388278	394211	394329	400040	400215	405939	406051	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128V20	O0	8012	112	1612	5930468	5931221	5954445	5955134	5978689	5979315	6002559	6003244	6026534	6027181	5978532	5979227	6002449	6003160	6026363	6027126	6050635	6051313	6074542	6075187	6026333	6026940	6050460	6051166	6074427	6075062	6098578	6099306	6122552	6123197	6074330	6075043	6098458	6099119	6122465	6123078	6146417	6147140	6170483	6171269	6122268	6123011	6146252	6146945	6170473	6171044	6194422	6195105	6218275	6219043	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128V20	O1	5544	112	1612	1494055	1494307	1500171	1500420	1506293	1506528	1512594	1512895	1518759	1519001	1506548	1506789	1512954	1513201	1518990	1519279	1525146	1525394	1531297	1531559	1519307	1519554	1525492	1525729	1531523	1531844	1537679	1537989	1543842	1544032	1531841	1532077	1537954	1538200	1544052	1544361	1550233	1550477	1556323	1556646	1544365	1544545	1550485	1550725	1556585	1556836	1562762	1562917	1568866	1569095	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128V20	O2	5696	112	1612	1739799	1740042	1746849	1747098	1753903	1754232	1761033	1761261	1768090	1768331	1754209	1754432	1761268	1761474	1768379	1768524	1775647	1775863	1782689	1783004	1768538	1768710	1775815	1776016	1782915	1783109	1790012	1790174	1797105	1797351	1783106	1783270	1790160	1790400	1797304	1797467	1804351	1804591	1811388	1811625	1797416	1797723	1804449	1804766	1811599	1811817	1818701	1818885	1825777	1826090	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128V20	O3	6168	112	1612	1351995	1352116	1357767	1358024	1363668	1363830	1369561	1369666	1375387	1375568	1363572	1363765	1369467	1369645	1375245	1375484	1381355	1381512	1387240	1387421	1375230	1375371	1381323	1381499	1387088	1387301	1393028	1393147	1398854	1399035	1386968	1387188	1392868	1393042	1398741	1398870	1404572	1404696	1410411	1410590	1398673	1398831	1404469	1404581	1410301	1410479	1416192	1416317	1422025	1422201	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128V20	Os	5500	112	1612	1997222	1997460	2005326	2005594	2013422	2013683	2021544	2021830	2029642	2029885	2013556	2013837	2021716	2021978	2029789	2030062	2038054	2038339	2046244	2046471	2029938	2030201	2038295	2038560	2046351	2046620	2054463	2054780	2062588	2062841	2046516	2046780	2054675	2054926	2062734	2062921	2070893	2071087	2078962	2079194	2062883	2063153	2071036	2071303	2079140	2079358	2087195	2087467	2095364	2095611	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPA128V20	Ofast	6168	112	1612	1351954	1352119	1357846	1358017	1363677	1363834	1369499	1369735	1375388	1375561	1363655	1363833	1369483	1369577	1375323	1375485	1381348	1381589	1387224	1387354	1375209	1375370	1381237	1381415	1387068	1387315	1392973	1393141	1398868	1398968	1386974	1387206	1392877	1393034	1398693	1398868	1404591	1404764	1410461	1410650	1398640	1398775	1404468	1404636	1410316	1410536	1416143	1416380	1421973	1422204	
AEAD	LWC_ALGO_AEAD_ISAP_ISAPK128AV20	O0	7356	112	1612	11713982	11714671	11715623	11716352	11717239	11717984	12250395	12251057	12252040	12252707	11983738	11984419	11985357	11986028	11986976	11987648	12520342	12521111	12521993	12522654	11987634	11988417	11989334	11990001	11990892	11991592	12524286	12524984	12525959	12526654	12790158	12790913	12791768	12792457	12793417	12794064	13326559	13327290	13328187	13328888	12795492	12796204	12797089	12797791	12798701	12799437	13331827	13332581	13333430	13334214	
